image_path,annotated_path,label,norm_x,norm_y,eye_x,eye_y,eye_w,eye_h,pupil_x,pupil_y,kmeans_label
colds_repositioned_images/image0029575.jpg,Pupil_annotated_images/image0029575.jpg,top,0.5,0.0,57,37,12,5,6,0,4
colds_repositioned_images/image0029579.jpg,Pupil_annotated_images/image0029579.jpg,left,0.3076923076923077,0.3333333333333333,57,43,13,6,4,2,0
colds_repositioned_images/image0029590.jpg,Pupil_annotated_images/image0029590.jpg,top,0.2857142857142857,0.2,56,40,14,5,4,1,0
colds_repositioned_images/image0029608.jpg,Pupil_annotated_images/image0029608.jpg,top,0.4,0.25,54,38,10,4,4,1,0
colds_repositioned_images/image0029618.jpg,Pupil_annotated_images/image0029618.jpg,top,0.6363636363636364,0.0,54,39,11,5,7,0,1
colds_repositioned_images/image0029621.jpg,Pupil_annotated_images/image0029621.jpg,top,0.45454545454545453,0.0,55,37,11,4,5,0,4
colds_repositioned_images/image0029622.jpg,Pupil_annotated_images/image0029622.jpg,top,0.6923076923076923,0.0,62,37,13,6,9,0,1
colds_repositioned_images/image0029625.jpg,Pupil_annotated_images/image0029625.jpg,top,0.25,0.0,50,44,8,3,2,0,4
colds_repositioned_images/image0029626.jpg,Pupil_annotated_images/image0029626.jpg,top,0.6666666666666666,0.0,54,40,12,3,8,0,1
colds_repositioned_images/image0029635.jpg,Pupil_annotated_images/image0029635.jpg,top,0.3,0.0,55,40,10,5,3,0,4
colds_repositioned_images/image0029636.jpg,Pupil_annotated_images/image0029636.jpg,left,0.0,0.5,56,37,15,4,0,2,2
colds_repositioned_images/image0029653.jpg,Pupil_annotated_images/image0029653.jpg,top,0.15384615384615385,0.0,57,37,13,4,2,0,2
colds_repositioned_images/image0029666.jpg,Pupil_annotated_images/image0029666.jpg,top,0.6666666666666666,0.0,61,32,15,6,10,0,1
colds_repositioned_images/image0029676.jpg,Pupil_annotated_images/image0029676.jpg,top,0.6153846153846154,0.25,56,40,13,4,8,1,3
colds_repositioned_images/image0029678.jpg,Pupil_annotated_images/image0029678.jpg,center,0.6,0.4,64,35,15,5,9,2,3
colds_repositioned_images/image0029680.jpg,Pupil_annotated_images/image0029680.jpg,top,0.36363636363636365,0.0,55,38,11,6,4,0,4
colds_repositioned_images/image0029681.jpg,Pupil_annotated_images/image0029681.jpg,center,0.42857142857142855,0.6,55,46,14,5,6,3,0
colds_repositioned_images/image0029684.jpg,Pupil_annotated_images/image0029684.jpg,left,0.16666666666666666,0.3333333333333333,53,36,12,6,2,2,2
colds_repositioned_images/image0029701.jpg,Pupil_annotated_images/image0029701.jpg,top,0.5333333333333333,0.16666666666666666,55,39,15,6,8,1,3
colds_repositioned_images/image0029709.jpg,Pupil_annotated_images/image0029709.jpg,top,0.2727272727272727,0.0,55,36,11,5,3,0,4
colds_repositioned_images/image0029715.jpg,Pupil_annotated_images/image0029715.jpg,top,0.4166666666666667,0.0,56,41,12,5,5,0,4
colds_repositioned_images/image0029721.jpg,Pupil_annotated_images/image0029721.jpg,left,0.18181818181818182,0.4,49,37,11,5,2,2,0
colds_repositioned_images/image0029723.jpg,Pupil_annotated_images/image0029723.jpg,top,0.2727272727272727,0.0,60,34,11,4,3,0,4
colds_repositioned_images/image0029731.jpg,Pupil_annotated_images/image0029731.jpg,top,0.46153846153846156,0.0,58,40,13,5,6,0,4
colds_repositioned_images/image0029747.jpg,Pupil_annotated_images/image0029747.jpg,top,0.5555555555555556,0.16666666666666666,62,33,18,6,10,1,3
colds_repositioned_images/image0029755.jpg,Pupil_annotated_images/image0029755.jpg,top,0.6666666666666666,0.0,54,31,15,5,10,0,1
colds_repositioned_images/image0029757.jpg,Pupil_annotated_images/image0029757.jpg,top,0.6153846153846154,0.0,52,40,13,4,8,0,1
colds_repositioned_images/image0029768.jpg,Pupil_annotated_images/image0029768.jpg,top,0.8461538461538461,0.0,57,38,13,5,11,0,1
colds_repositioned_images/image0029780.jpg,Pupil_annotated_images/image0029780.jpg,right,0.8181818181818182,0.2,56,40,11,5,9,1,3
colds_repositioned_images/image0029781.jpg,Pupil_annotated_images/image0029781.jpg,top,0.45454545454545453,0.0,55,40,11,2,5,0,4
colds_repositioned_images/image0029791.jpg,Pupil_annotated_images/image0029791.jpg,top,0.75,0.2,58,38,12,5,9,1,3
colds_repositioned_images/image0029796.jpg,Pupil_annotated_images/image0029796.jpg,top,0.5833333333333334,0.0,58,38,12,4,7,0,1
colds_repositioned_images/image0029803.jpg,Pupil_annotated_images/image0029803.jpg,top,0.3076923076923077,0.25,55,39,13,4,4,1,0
colds_repositioned_images/image0029804.jpg,Pupil_annotated_images/image0029804.jpg,top,0.2727272727272727,0.0,52,37,11,6,3,0,4
colds_repositioned_images/image0029806.jpg,Pupil_annotated_images/image0029806.jpg,top,0.3076923076923077,0.25,64,41,13,4,4,1,0
colds_repositioned_images/image0029810.jpg,Pupil_annotated_images/image0029810.jpg,left,0.09090909090909091,0.3333333333333333,52,34,11,3,1,1,2
colds_repositioned_images/image0029819.jpg,Pupil_annotated_images/image0029819.jpg,top,0.8,0.0,56,34,15,7,12,0,1
colds_repositioned_images/image0029821.jpg,Pupil_annotated_images/image0029821.jpg,top,0.7,0.0,54,43,10,4,7,0,1
colds_repositioned_images/image0029822.jpg,Pupil_annotated_images/image0029822.jpg,top,0.36363636363636365,0.0,62,38,11,6,4,0,4
colds_repositioned_images/image0029824.jpg,Pupil_annotated_images/image0029824.jpg,right,0.7692307692307693,0.4,60,40,13,5,10,2,3
colds_repositioned_images/image0029833.jpg,Pupil_annotated_images/image0029833.jpg,top,0.5,0.0,55,43,10,5,5,0,4
colds_repositioned_images/image0029853.jpg,Pupil_annotated_images/image0029853.jpg,top,0.8571428571428571,0.0,57,34,14,4,12,0,1
colds_repositioned_images/image0029859.jpg,Pupil_annotated_images/image0029859.jpg,left,0.0,0.0,56,39,12,4,0,0,2
colds_repositioned_images/image0029865.jpg,Pupil_annotated_images/image0029865.jpg,top,0.4117647058823529,0.3333333333333333,54,35,17,6,7,2,0
colds_repositioned_images/image0029872.jpg,Pupil_annotated_images/image0029872.jpg,top,0.46153846153846156,0.0,54,40,13,5,6,0,4
colds_repositioned_images/image0029880.jpg,Pupil_annotated_images/image0029880.jpg,top,0.45454545454545453,0.0,55,42,11,5,5,0,4
colds_repositioned_images/image0029882.jpg,Pupil_annotated_images/image0029882.jpg,top,0.46153846153846156,0.0,59,32,13,5,6,0,4
colds_repositioned_images/image0029892.jpg,Pupil_annotated_images/image0029892.jpg,top,0.5,0.0,57,34,12,5,6,0,4
colds_repositioned_images/image0029912.jpg,Pupil_annotated_images/image0029912.jpg,top,0.5454545454545454,0.25,56,40,11,4,6,1,3
colds_repositioned_images/image0029914.jpg,Pupil_annotated_images/image0029914.jpg,top,0.3333333333333333,0.0,58,38,12,7,4,0,4
colds_repositioned_images/image0029916.jpg,Pupil_annotated_images/image0029916.jpg,top,0.5,0.0,57,36,12,5,6,0,4
colds_repositioned_images/image0029938.jpg,Pupil_annotated_images/image0029938.jpg,top,0.3,0.0,55,40,10,5,3,0,4
colds_repositioned_images/image0029939.jpg,Pupil_annotated_images/image0029939.jpg,top,0.5833333333333334,0.0,57,38,12,5,7,0,1
colds_repositioned_images/image0029940.jpg,Pupil_annotated_images/image0029940.jpg,right,0.6666666666666666,0.4,63,39,15,5,10,2,3
colds_repositioned_images/image0029943.jpg,Pupil_annotated_images/image0029943.jpg,top,0.3,0.0,55,40,10,2,3,0,4
colds_repositioned_images/image0029944.jpg,Pupil_annotated_images/image0029944.jpg,top,0.42857142857142855,0.0,53,27,14,5,6,0,4
colds_repositioned_images/image0029950.jpg,Pupil_annotated_images/image0029950.jpg,top,0.5833333333333334,0.0,55,37,12,5,7,0,1
colds_repositioned_images/image0029952.jpg,Pupil_annotated_images/image0029952.jpg,top,0.5,0.0,57,38,14,6,7,0,4
colds_repositioned_images/image0029955.jpg,Pupil_annotated_images/image0029955.jpg,left,0.23076923076923078,0.3333333333333333,54,38,13,6,3,2,0
colds_repositioned_images/image0029965.jpg,Pupil_annotated_images/image0029965.jpg,right,0.6923076923076923,0.4,58,43,13,5,9,2,3
colds_repositioned_images/image0029969.jpg,Pupil_annotated_images/image0029969.jpg,top,0.5,0.25,56,48,12,4,6,1,0
colds_repositioned_images/image0029983.jpg,Pupil_annotated_images/image0029983.jpg,top,0.36363636363636365,0.25,58,37,11,4,4,1,0
colds_repositioned_images/image0029992.jpg,Pupil_annotated_images/image0029992.jpg,top,0.38461538461538464,0.3333333333333333,60,46,13,6,5,2,0
colds_repositioned_images/image0030002.jpg,Pupil_annotated_images/image0030002.jpg,left,0.36363636363636365,0.6,55,31,11,5,4,3,0
colds_repositioned_images/image0030014.jpg,Pupil_annotated_images/image0030014.jpg,center,0.5,0.4444444444444444,57,43,16,9,8,4,0
colds_repositioned_images/image0030018.jpg,Pupil_annotated_images/image0030018.jpg,top,0.6666666666666666,0.0,51,40,9,5,6,0,1
colds_repositioned_images/image0030030.jpg,Pupil_annotated_images/image0030030.jpg,left,0.25,0.25,54,39,12,4,3,1,0
colds_repositioned_images/image0030031.jpg,Pupil_annotated_images/image0030031.jpg,top,0.36363636363636365,0.25,54,45,11,4,4,1,0
colds_repositioned_images/image0030037.jpg,Pupil_annotated_images/image0030037.jpg,top,0.15384615384615385,0.0,57,35,13,6,2,0,2
colds_repositioned_images/image0030053.jpg,Pupil_annotated_images/image0030053.jpg,top,0.4166666666666667,0.0,58,42,12,5,5,0,4
colds_repositioned_images/image0030084.jpg,Pupil_annotated_images/image0030084.jpg,top,0.8333333333333334,0.0,54,45,12,6,10,0,1
colds_repositioned_images/image0030089.jpg,Pupil_annotated_images/image0030089.jpg,top,0.3,0.0,51,41,10,6,3,0,4
colds_repositioned_images/image0030100.jpg,Pupil_annotated_images/image0030100.jpg,top,0.46153846153846156,0.3333333333333333,59,42,13,6,6,2,0
colds_repositioned_images/image0030123.jpg,Pupil_annotated_images/image0030123.jpg,top,0.6153846153846154,0.0,58,33,13,5,8,0,1
colds_repositioned_images/image0030124.jpg,Pupil_annotated_images/image0030124.jpg,top,0.38461538461538464,0.0,54,38,13,5,5,0,4
colds_repositioned_images/image0030135.jpg,Pupil_annotated_images/image0030135.jpg,top,0.2857142857142857,0.25,59,34,14,4,4,1,0
colds_repositioned_images/image0030142.jpg,Pupil_annotated_images/image0030142.jpg,top,0.75,0.2,58,38,12,5,9,1,3
colds_repositioned_images/image0030162.jpg,Pupil_annotated_images/image0030162.jpg,top,0.38461538461538464,0.0,62,38,13,6,5,0,4
colds_repositioned_images/image0030166.jpg,Pupil_annotated_images/image0030166.jpg,left,0.08333333333333333,0.25,54,42,12,4,1,1,2
colds_repositioned_images/image0030182.jpg,Pupil_annotated_images/image0030182.jpg,center,0.42857142857142855,0.4,59,35,14,5,6,2,0
colds_repositioned_images/image0030184.jpg,Pupil_annotated_images/image0030184.jpg,top,0.36363636363636365,0.2,59,47,11,5,4,1,0
colds_repositioned_images/image0030186.jpg,Pupil_annotated_images/image0030186.jpg,top,0.8461538461538461,0.0,57,37,13,6,11,0,1
colds_repositioned_images/image0030199.jpg,Pupil_annotated_images/image0030199.jpg,top,0.3333333333333333,0.0,55,35,12,7,4,0,4
colds_repositioned_images/image0030204.jpg,Pupil_annotated_images/image0030204.jpg,top,0.7368421052631579,0.125,57,18,19,8,14,1,1
colds_repositioned_images/image0030233.jpg,Pupil_annotated_images/image0030233.jpg,top,0.5,0.0,57,41,12,5,6,0,4
colds_repositioned_images/image0030239.jpg,Pupil_annotated_images/image0030239.jpg,top,0.6666666666666666,0.2,57,38,12,5,8,1,3
colds_repositioned_images/image0030243.jpg,Pupil_annotated_images/image0030243.jpg,top,0.7272727272727273,0.0,57,42,11,3,8,0,1
colds_repositioned_images/image0030247.jpg,Pupil_annotated_images/image0030247.jpg,top,0.3,0.2,55,40,10,5,3,1,0
colds_repositioned_images/image0030258.jpg,Pupil_annotated_images/image0030258.jpg,top,0.18181818181818182,0.0,55,44,11,5,2,0,2
colds_repositioned_images/image0030269.jpg,Pupil_annotated_images/image0030269.jpg,top,0.7058823529411765,0.16666666666666666,56,25,17,6,12,1,3
colds_repositioned_images/image0030280.jpg,Pupil_annotated_images/image0030280.jpg,top,0.8,0.14285714285714285,50,40,10,7,8,1,1
colds_repositioned_images/image0030282.jpg,Pupil_annotated_images/image0030282.jpg,top,0.4166666666666667,0.2,52,40,12,5,5,1,0
colds_repositioned_images/image0030293.jpg,Pupil_annotated_images/image0030293.jpg,top,0.7692307692307693,0.2,59,39,13,5,10,1,3
colds_repositioned_images/image0030298.jpg,Pupil_annotated_images/image0030298.jpg,top,0.38461538461538464,0.2,55,36,13,5,5,1,0
colds_repositioned_images/image0030316.jpg,Pupil_annotated_images/image0030316.jpg,top,0.23076923076923078,0.2,55,40,13,5,3,1,2
colds_repositioned_images/image0030331.jpg,Pupil_annotated_images/image0030331.jpg,top,0.5714285714285714,0.125,58,39,14,8,8,1,3
colds_repositioned_images/image0030350.jpg,Pupil_annotated_images/image0030350.jpg,top,0.5,0.0,53,37,10,5,5,0,4
colds_repositioned_images/image0030355.jpg,Pupil_annotated_images/image0030355.jpg,top,0.5,0.0,57,40,14,6,7,0,4
colds_repositioned_images/image0030358.jpg,Pupil_annotated_images/image0030358.jpg,top,0.5,0.25,54,44,12,4,6,1,0
colds_repositioned_images/image0030362.jpg,Pupil_annotated_images/image0030362.jpg,top,0.3,0.0,51,39,10,6,3,0,4
colds_repositioned_images/image0030364.jpg,Pupil_annotated_images/image0030364.jpg,top,0.7,0.0,50,40,10,4,7,0,1
colds_repositioned_images/image0030367.jpg,Pupil_annotated_images/image0030367.jpg,top,0.42857142857142855,0.375,55,39,14,8,6,3,0
colds_repositioned_images/image0030374.jpg,Pupil_annotated_images/image0030374.jpg,top,0.3333333333333333,0.2,61,34,15,5,5,1,0
colds_repositioned_images/image0030375.jpg,Pupil_annotated_images/image0030375.jpg,top,0.46153846153846156,0.0,55,39,13,5,6,0,4
colds_repositioned_images/image0030382.jpg,Pupil_annotated_images/image0030382.jpg,right,0.8125,0.2,58,25,16,5,13,1,3
colds_repositioned_images/image0030419.jpg,Pupil_annotated_images/image0030419.jpg,left,0.25,0.3333333333333333,56,34,12,6,3,2,0
colds_repositioned_images/image0030434.jpg,Pupil_annotated_images/image0030434.jpg,top,0.8461538461538461,0.0,56,42,13,2,11,0,1
colds_repositioned_images/image0030440.jpg,Pupil_annotated_images/image0030440.jpg,top,0.46153846153846156,0.0,59,40,13,7,6,0,4
colds_repositioned_images/image0030441.jpg,Pupil_annotated_images/image0030441.jpg,top,0.4166666666666667,0.0,55,38,12,5,5,0,4
colds_repositioned_images/image0030452.jpg,Pupil_annotated_images/image0030452.jpg,top,0.3333333333333333,0.16666666666666666,58,32,15,6,5,1,0
colds_repositioned_images/image0030464.jpg,Pupil_annotated_images/image0030464.jpg,top,0.36363636363636365,0.0,58,42,11,5,4,0,4
colds_repositioned_images/image0030478.jpg,Pupil_annotated_images/image0030478.jpg,top,0.6153846153846154,0.16666666666666666,60,44,13,6,8,1,3
colds_repositioned_images/image0030487.jpg,Pupil_annotated_images/image0030487.jpg,top,0.46153846153846156,0.25,54,39,13,4,6,1,0
colds_repositioned_images/image0030507.jpg,Pupil_annotated_images/image0030507.jpg,top,0.4166666666666667,0.0,57,40,12,6,5,0,4
colds_repositioned_images/image0030508.jpg,Pupil_annotated_images/image0030508.jpg,top,0.45454545454545453,0.0,57,37,11,5,5,0,4
colds_repositioned_images/image0030543.jpg,Pupil_annotated_images/image0030543.jpg,top,0.6666666666666666,0.0,56,38,12,5,8,0,1
colds_repositioned_images/image0030572.jpg,Pupil_annotated_images/image0030572.jpg,top,0.6666666666666666,0.3333333333333333,60,35,15,6,10,2,3
colds_repositioned_images/image0030583.jpg,Pupil_annotated_images/image0030583.jpg,top,0.3076923076923077,0.2,56,40,13,5,4,1,0
colds_repositioned_images/image0030585.jpg,Pupil_annotated_images/image0030585.jpg,top,0.09090909090909091,0.0,55,38,11,5,1,0,2
colds_repositioned_images/image0030600.jpg,Pupil_annotated_images/image0030600.jpg,left,0.08333333333333333,0.5,57,39,12,6,1,3,2
colds_repositioned_images/image0030617.jpg,Pupil_annotated_images/image0030617.jpg,top,0.16666666666666666,0.0,57,36,12,5,2,0,2
colds_repositioned_images/image0030619.jpg,Pupil_annotated_images/image0030619.jpg,left,0.23076923076923078,0.25,57,39,13,4,3,1,2
colds_repositioned_images/image0030628.jpg,Pupil_annotated_images/image0030628.jpg,top,0.5384615384615384,0.0,57,42,13,5,7,0,4
colds_repositioned_images/image0030641.jpg,Pupil_annotated_images/image0030641.jpg,top,0.46153846153846156,0.16666666666666666,56,35,13,6,6,1,0
colds_repositioned_images/image0030643.jpg,Pupil_annotated_images/image0030643.jpg,left,0.08333333333333333,0.3333333333333333,56,34,12,6,1,2,2
colds_repositioned_images/image0030657.jpg,Pupil_annotated_images/image0030657.jpg,top,0.29411764705882354,0.16666666666666666,64,30,17,6,5,1,2
colds_repositioned_images/image0030674.jpg,Pupil_annotated_images/image0030674.jpg,top,0.5384615384615384,0.0,56,36,13,5,7,0,4
colds_repositioned_images/image0030684.jpg,Pupil_annotated_images/image0030684.jpg,top,0.45454545454545453,0.3333333333333333,53,41,11,3,5,1,0
colds_repositioned_images/image0030688.jpg,Pupil_annotated_images/image0030688.jpg,left,0.07692307692307693,0.16666666666666666,56,36,13,6,1,1,2
colds_repositioned_images/image0030690.jpg,Pupil_annotated_images/image0030690.jpg,top,0.2727272727272727,0.0,48,34,11,5,3,0,4
colds_repositioned_images/image0030693.jpg,Pupil_annotated_images/image0030693.jpg,top,0.4444444444444444,0.14285714285714285,53,31,18,7,8,1,4
colds_repositioned_images/image0030714.jpg,Pupil_annotated_images/image0030714.jpg,top,0.46153846153846156,0.3333333333333333,57,37,13,3,6,1,0
colds_repositioned_images/image0030715.jpg,Pupil_annotated_images/image0030715.jpg,top,0.46153846153846156,0.0,56,40,13,5,6,0,4
colds_repositioned_images/image0030718.jpg,Pupil_annotated_images/image0030718.jpg,top,0.7142857142857143,0.2,57,31,14,5,10,1,3
colds_repositioned_images/image0030763.jpg,Pupil_annotated_images/image0030763.jpg,top,0.3333333333333333,0.0,54,41,12,6,4,0,4
colds_repositioned_images/image0030767.jpg,Pupil_annotated_images/image0030767.jpg,right,0.6363636363636364,0.4,54,44,11,5,7,2,3
colds_repositioned_images/image0030772.jpg,Pupil_annotated_images/image0030772.jpg,top,0.5384615384615384,0.14285714285714285,53,30,13,7,7,1,3
colds_repositioned_images/image0030786.jpg,Pupil_annotated_images/image0030786.jpg,top,0.3333333333333333,0.2,52,42,12,5,4,1,0
colds_repositioned_images/image0030791.jpg,Pupil_annotated_images/image0030791.jpg,top,0.5,0.25,56,44,12,4,6,1,0
colds_repositioned_images/image0030808.jpg,Pupil_annotated_images/image0030808.jpg,top,0.5833333333333334,0.0,53,36,12,6,7,0,1
colds_repositioned_images/image0030823.jpg,Pupil_annotated_images/image0030823.jpg,left,0.16666666666666666,0.3333333333333333,50,34,12,6,2,2,2
colds_repositioned_images/image0030824.jpg,Pupil_annotated_images/image0030824.jpg,top,0.6428571428571429,0.14285714285714285,61,42,14,7,9,1,3
colds_repositioned_images/image0030847.jpg,Pupil_annotated_images/image0030847.jpg,top,0.5,0.0,56,39,12,6,6,0,4
colds_repositioned_images/image0030849.jpg,Pupil_annotated_images/image0030849.jpg,top,0.47058823529411764,0.16666666666666666,62,24,17,6,8,1,0
colds_repositioned_images/image0030852.jpg,Pupil_annotated_images/image0030852.jpg,top,0.6363636363636364,0.2,56,42,11,5,7,1,3
colds_repositioned_images/image0030861.jpg,Pupil_annotated_images/image0030861.jpg,top,0.6363636363636364,0.0,54,38,11,5,7,0,1
colds_repositioned_images/image0030883.jpg,Pupil_annotated_images/image0030883.jpg,top,0.7857142857142857,0.14285714285714285,53,29,14,7,11,1,3
colds_repositioned_images/image0030888.jpg,Pupil_annotated_images/image0030888.jpg,top,0.5833333333333334,0.0,56,36,12,4,7,0,1
colds_repositioned_images/image0030908.jpg,Pupil_annotated_images/image0030908.jpg,top,0.8461538461538461,0.0,55,35,13,5,11,0,1
colds_repositioned_images/image0030936.jpg,Pupil_annotated_images/image0030936.jpg,top,0.6470588235294118,0.125,65,35,17,8,11,1,3
colds_repositioned_images/image0030946.jpg,Pupil_annotated_images/image0030946.jpg,top,0.4,0.3333333333333333,55,41,10,3,4,1,0
colds_repositioned_images/image0030974.jpg,Pupil_annotated_images/image0030974.jpg,top,0.45454545454545453,0.0,56,39,11,5,5,0,4
colds_repositioned_images/image0030981.jpg,Pupil_annotated_images/image0030981.jpg,top,0.2857142857142857,0.25,58,45,14,4,4,1,0
colds_repositioned_images/image0030983.jpg,Pupil_annotated_images/image0030983.jpg,top,0.3333333333333333,0.2,56,46,12,5,4,1,0
colds_repositioned_images/image0031007.jpg,Pupil_annotated_images/image0031007.jpg,bottom,0.4,0.6666666666666666,58,37,15,6,6,4,0
colds_repositioned_images/image0031023.jpg,Pupil_annotated_images/image0031023.jpg,top,0.16666666666666666,0.0,57,40,12,5,2,0,2
colds_repositioned_images/image0031035.jpg,Pupil_annotated_images/image0031035.jpg,top,0.6153846153846154,0.3333333333333333,59,42,13,6,8,2,3
colds_repositioned_images/image0031048.jpg,Pupil_annotated_images/image0031048.jpg,left,0.15384615384615385,0.16666666666666666,52,36,13,6,2,1,2
colds_repositioned_images/image0031072.jpg,Pupil_annotated_images/image0031072.jpg,top,0.2727272727272727,0.16666666666666666,57,36,11,6,3,1,2
colds_repositioned_images/image0031093.jpg,Pupil_annotated_images/image0031093.jpg,top,0.35714285714285715,0.2,55,37,14,5,5,1,0
colds_repositioned_images/image0031099.jpg,Pupil_annotated_images/image0031099.jpg,top,0.7142857142857143,0.25,59,39,14,4,10,1,3
colds_repositioned_images/image0031137.jpg,Pupil_annotated_images/image0031137.jpg,top,0.25,0.2,56,39,12,5,3,1,2
colds_repositioned_images/image0031148.jpg,Pupil_annotated_images/image0031148.jpg,top,0.4117647058823529,0.0,60,31,17,8,7,0,4
colds_repositioned_images/image0031149.jpg,Pupil_annotated_images/image0031149.jpg,top,0.6923076923076923,0.0,55,42,13,5,9,0,1
colds_repositioned_images/image0031156.jpg,Pupil_annotated_images/image0031156.jpg,top,0.4166666666666667,0.0,56,38,12,4,5,0,4
colds_repositioned_images/image0031158.jpg,Pupil_annotated_images/image0031158.jpg,top,0.6875,0.2857142857142857,61,36,16,7,11,2,3
colds_repositioned_images/image0031169.jpg,Pupil_annotated_images/image0031169.jpg,top,0.4166666666666667,0.3333333333333333,55,32,12,6,5,2,0
colds_repositioned_images/image0031177.jpg,Pupil_annotated_images/image0031177.jpg,top,0.5833333333333334,0.0,56,34,12,6,7,0,1
colds_repositioned_images/image0031179.jpg,Pupil_annotated_images/image0031179.jpg,right,0.8461538461538461,0.4,60,41,13,5,11,2,3
colds_repositioned_images/image0031180.jpg,Pupil_annotated_images/image0031180.jpg,top,0.5833333333333334,0.0,55,44,12,5,7,0,1
colds_repositioned_images/image0031190.jpg,Pupil_annotated_images/image0031190.jpg,top,0.7272727272727273,0.0,51,37,11,5,8,0,1
colds_repositioned_images/image0031194.jpg,Pupil_annotated_images/image0031194.jpg,bottom,0.4166666666666667,0.6666666666666666,55,37,12,6,5,4,0
colds_repositioned_images/image0031227.jpg,Pupil_annotated_images/image0031227.jpg,left,0.0,0.42857142857142855,61,34,19,7,0,3,2
colds_repositioned_images/image0031249.jpg,Pupil_annotated_images/image0031249.jpg,left,0.16666666666666666,0.3333333333333333,54,38,12,6,2,2,2
colds_repositioned_images/image0031253.jpg,Pupil_annotated_images/image0031253.jpg,top,0.6,0.2857142857142857,60,42,15,7,9,2,3
colds_repositioned_images/image0031267.jpg,Pupil_annotated_images/image0031267.jpg,left,0.16666666666666666,0.2,58,38,12,5,2,1,2
colds_repositioned_images/image0031271.jpg,Pupil_annotated_images/image0031271.jpg,left,0.0,0.0,53,42,9,5,0,0,2
colds_repositioned_images/image0031272.jpg,Pupil_annotated_images/image0031272.jpg,left,0.15384615384615385,0.16666666666666666,56,37,13,6,2,1,2
colds_repositioned_images/image0031275.jpg,Pupil_annotated_images/image0031275.jpg,top,0.3076923076923077,0.25,54,37,13,4,4,1,0
colds_repositioned_images/image0031283.jpg,Pupil_annotated_images/image0031283.jpg,top,0.7142857142857143,0.2,58,35,14,5,10,1,3
colds_repositioned_images/image0031303.jpg,Pupil_annotated_images/image0031303.jpg,top,0.14285714285714285,0.0,57,34,14,7,2,0,2
colds_repositioned_images/image0031307.jpg,Pupil_annotated_images/image0031307.jpg,top,0.38461538461538464,0.3333333333333333,56,41,13,6,5,2,0
colds_repositioned_images/image0031337.jpg,Pupil_annotated_images/image0031337.jpg,top,0.5454545454545454,0.0,54,40,11,5,6,0,4
colds_repositioned_images/image0031347.jpg,Pupil_annotated_images/image0031347.jpg,top,0.18181818181818182,0.14285714285714285,55,31,11,7,2,1,2
colds_repositioned_images/image0031353.jpg,Pupil_annotated_images/image0031353.jpg,top,0.25,0.0,58,38,12,6,3,0,4
colds_repositioned_images/image0031382.jpg,Pupil_annotated_images/image0031382.jpg,top,0.46153846153846156,0.25,59,43,13,4,6,1,0
colds_repositioned_images/image0031429.jpg,Pupil_annotated_images/image0031429.jpg,top,0.42857142857142855,0.2,52,33,14,5,6,1,0
colds_repositioned_images/image0031479.jpg,Pupil_annotated_images/image0031479.jpg,top,0.5454545454545454,0.0,57,39,11,4,6,0,4
colds_repositioned_images/image0031486.jpg,Pupil_annotated_images/image0031486.jpg,top,0.6666666666666666,0.2,59,39,12,5,8,1,3
colds_repositioned_images/image0031487.jpg,Pupil_annotated_images/image0031487.jpg,top,0.5714285714285714,0.16666666666666666,56,36,14,6,8,1,3
colds_repositioned_images/image0031520.jpg,Pupil_annotated_images/image0031520.jpg,top,0.3333333333333333,0.16666666666666666,51,34,12,6,4,1,0
colds_repositioned_images/image0031539.jpg,Pupil_annotated_images/image0031539.jpg,top,0.5,0.14285714285714285,49,42,10,7,5,1,4
colds_repositioned_images/image0031543.jpg,Pupil_annotated_images/image0031543.jpg,top,0.3076923076923077,0.0,56,45,13,5,4,0,4
colds_repositioned_images/image0031549.jpg,Pupil_annotated_images/image0031549.jpg,top,0.35294117647058826,0.3333333333333333,56,31,17,6,6,2,0
colds_repositioned_images/image0031551.jpg,Pupil_annotated_images/image0031551.jpg,top,0.45,0.2222222222222222,61,27,20,9,9,2,0
colds_repositioned_images/image0031558.jpg,Pupil_annotated_images/image0031558.jpg,top,0.46153846153846156,0.0,55,40,13,5,6,0,4
colds_repositioned_images/image0031589.jpg,Pupil_annotated_images/image0031589.jpg,top,0.3076923076923077,0.0,59,44,13,4,4,0,4
colds_repositioned_images/image0031591.jpg,Pupil_annotated_images/image0031591.jpg,top,0.5384615384615384,0.0,59,47,13,5,7,0,4
colds_repositioned_images/image0031612.jpg,Pupil_annotated_images/image0031612.jpg,top,0.45454545454545453,0.25,55,38,11,4,5,1,0
colds_repositioned_images/image0031613.jpg,Pupil_annotated_images/image0031613.jpg,top,0.5,0.14285714285714285,57,39,12,7,6,1,4
colds_repositioned_images/image0031621.jpg,Pupil_annotated_images/image0031621.jpg,left,0.2,0.4,58,41,15,5,3,2,0
colds_repositioned_images/image0031642.jpg,Pupil_annotated_images/image0031642.jpg,top,0.2727272727272727,0.2,55,35,11,5,3,1,2
colds_repositioned_images/image0031661.jpg,Pupil_annotated_images/image0031661.jpg,top,0.8461538461538461,0.0,53,40,13,5,11,0,1
colds_repositioned_images/image0031665.jpg,Pupil_annotated_images/image0031665.jpg,top,0.5454545454545454,0.2,49,41,11,5,6,1,3
